s1	s2	SWL	HP334xx [V]	Temp [mk]	Temp [mk]	time [s]
-0.154000	2.950000	1	+7.06630400E-01	117.044	555.490	42905.565
-0.156000	2.950000	1	+7.05891900E-01	117.044	555.405	42911.235
-0.158000	2.950000	1	+7.05632400E-01	117.092	555.405	42916.745
-0.160000	2.950000	1	+7.03377000E-01	117.092	555.405	42921.945
-0.162000	2.950000	1	+7.05193300E-01	117.092	555.405	42927.515
-0.164000	2.950000	1	+7.05402900E-01	117.092	556.104	42933.255
-0.166000	2.950000	1	+7.04844000E-01	117.178	556.104	42938.115
-0.168000	2.950000	1	+7.05043600E-01	117.178	556.104	42943.205
-0.170000	2.950000	1	+7.04225300E-01	117.178	556.104	42948.175
-0.172000	2.950000	1	+7.04814100E-01	117.178	556.104	42954.065
-0.174000	2.950000	1	+7.04355000E-01	117.178	555.655	42959.805
-0.176000	2.950000	1	+7.04205300E-01	117.108	555.655	42964.885
-0.178000	2.950000	1	+7.03666400E-01	117.108	555.655	42970.235
-0.180000	2.950000	1	+7.01959900E-01	117.108	555.655	42975.205
-0.182000	2.950000	1	+7.02788200E-01	117.108	556.551	42980.845
-0.184000	2.950000	1	+7.02618500E-01	117.122	556.551	42986.405
-0.186000	2.950000	1	+7.02618500E-01	117.122	556.551	42991.615
-0.188000	2.950000	1	+7.02389000E-01	117.122	556.551	42997.015
-0.190000	2.950000	1	+7.02658500E-01	117.122	556.058	43002.535
-0.192000	2.950000	1	+7.01520800E-01	117.068	556.058	43008.085
-0.194000	2.950000	1	+7.01910000E-01	117.068	556.058	43012.935
-0.196000	2.950000	1	+7.01520800E-01	117.068	556.058	43018.145
-0.198000	2.950000	1	+7.01261300E-01	117.068	555.484	43023.235
-0.200000	2.950000	1	+7.01121600E-01	117.126	555.484	43028.135
-0.200000	3.000000	3	+6.99864100E-01	117.126	555.484	43029.725
-0.198000	3.000000	1	+6.99534800E-01	117.126	555.484	43035.305
-0.196000	3.000000	1	+6.99145600E-01	117.126	555.484	43040.605
-0.194000	3.000000	1	+7.00293200E-01	117.126	555.948	43045.935
-0.192000	3.000000	1	+7.00203400E-01	117.080	555.948	43051.145
-0.190000	3.000000	1	+7.00642500E-01	117.080	555.948	43056.225
-0.188000	3.000000	1	+6.99494900E-01	117.080	555.948	43061.315
-0.186000	3.000000	1	+7.00183500E-01	117.080	555.948	43066.405
-0.184000	3.000000	1	+7.01081600E-01	117.080	559.030	43071.985
-0.182000	3.000000	1	+7.00472900E-01	117.219	559.030	43077.465
-0.180000	3.000000	1	+7.01381000E-01	117.219	559.030	43082.555
-0.178000	3.000000	1	+7.00263300E-01	117.219	559.030	43087.785
-0.176000	3.000000	1	+7.02039700E-01	117.219	558.797	43092.855
-0.174000	3.000000	1	+7.01740300E-01	117.188	558.797	43097.955
-0.172000	3.000000	1	+7.01221400E-01	117.188	558.797	43103.205
-0.170000	3.000000	1	+7.01281200E-01	117.188	558.797	43108.375
-0.168000	3.000000	1	+7.02079600E-01	117.188	558.797	43114.125
-0.166000	3.000000	1	+7.01919900E-01	117.148	557.315	43119.025
-0.164000	3.000000	1	+7.02548700E-01	117.148	557.315	43124.305
-0.162000	3.000000	1	+7.02588600E-01	117.148	557.315	43129.505
-0.160000	3.000000	1	+7.03387000E-01	117.148	557.315	43134.415
-0.158000	3.000000	1	+7.02997800E-01	117.282	556.548	43140.055
-0.156000	3.000000	1	+7.02957800E-01	117.282	556.548	43145.235
-0.154000	3.000000	1	+7.04245200E-01	117.282	556.548	43150.555
-0.152000	3.000000	1	+7.03416900E-01	117.282	556.548	43155.755
-0.150000	3.000000	1	+7.04684400E-01	117.202	558.099	43161.415
-0.148000	3.000000	1	+7.04764200E-01	117.202	558.099	43167.065
-0.146000	3.000000	1	+7.04864000E-01	117.202	558.099	43172.365
-0.144000	3.000000	1	+7.05572600E-01	117.202	558.099	43177.975
-0.142000	3.000000	1	+7.05013700E-01	117.202	557.604	43183.475
-0.140000	3.000000	1	+7.04644400E-01	117.198	557.604	43188.695
-0.138000	3.000000	1	+7.06321000E-01	117.198	557.604	43194.015
-0.136000	3.000000	1	+7.06480700E-01	117.198	557.604	43199.005
-0.134000	3.000000	1	+7.06221200E-01	117.198	557.604	43204.515
-0.132000	3.000000	1	+7.06241200E-01	117.108	556.288	43209.735
-0.130000	3.000000	1	+7.07718200E-01	117.108	556.288	43214.965
-0.128000	3.000000	1	+7.07987700E-01	117.108	556.288	43220.035
-0.126000	3.000000	1	+7.08057500E-01	117.108	556.288	43225.675
-0.124000	3.000000	1	+7.06171300E-01	117.144	557.382	43231.305
-0.122000	3.000000	1	+7.08227200E-01	117.144	557.382	43236.515
-0.120000	3.000000	1	+7.08905800E-01	117.144	557.382	43241.935
-0.118000	3.000000	1	+7.08566500E-01	117.144	557.382	43247.145
-0.116000	3.000000	1	+7.09055500E-01	117.226	557.553	43252.805
-0.114000	3.000000	1	+7.10153300E-01	117.226	557.553	43258.425
-0.112000	3.000000	1	+7.09394800E-01	117.226	557.553	43263.165
-0.110000	3.000000	1	+7.10372800E-01	117.226	557.553	43268.275
-0.108000	3.000000	1	+7.10492600E-01	117.226	557.565	43273.295
-0.106000	3.000000	1	+7.10322900E-01	117.200	557.565	43278.825
-0.104000	3.000000	1	+7.11071400E-01	117.200	557.565	43284.345
-0.102000	3.000000	1	+7.09384800E-01	117.200	557.565	43289.215
-0.100000	3.000000	1	+7.10572400E-01	117.200	557.320	43294.065
-0.098000	3.000000	1	+7.10762100E-01	117.300	557.320	43299.055
-0.096000	3.000000	1	+7.10712200E-01	117.300	557.320	43304.045
-0.094000	3.000000	1	+7.10931700E-01	117.300	557.320	43309.665
-0.092000	3.000000	1	+7.10831900E-01	117.300	556.343	43315.095
-0.090000	3.000000	1	+7.10762100E-01	117.149	556.343	43320.735
-0.088000	3.000000	1	+7.10462700E-01	117.149	556.343	43325.835
-0.086000	3.000000	1	+7.10083400E-01	117.149	556.343	43330.815
-0.084000	3.000000	1	+7.10532500E-01	117.149	556.869	43336.365
-0.082000	3.000000	1	+7.09983600E-01	117.267	556.869	43341.885
-0.080000	3.000000	1	+7.08366900E-01	117.267	556.869	43347.735
-0.078000	3.000000	1	+7.09025600E-01	117.267	556.869	43353.385
-0.076000	3.000000	1	+7.09384800E-01	117.267	557.005	43358.695
-0.074000	3.000000	1	+7.09025600E-01	117.114	557.005	43363.665
-0.072000	3.000000	1	+7.08127400E-01	117.114	557.005	43369.205
-0.070000	3.000000	1	+7.08307000E-01	117.114	557.005	43374.725
-0.068000	3.000000	1	+7.07877900E-01	117.114	556.570	43379.885
-0.066000	3.000000	1	+7.07329000E-01	117.304	556.570	43385.255
-0.064000	3.000000	1	+7.06899900E-01	117.304	556.570	43390.355
-0.062000	3.000000	1	+7.05682300E-01	117.304	556.570	43395.905
-0.060000	3.000000	1	+7.05792100E-01	117.304	556.570	43401.545
-0.058000	3.000000	1	+7.05203300E-01	117.132	557.311	43406.725
-0.056000	3.000000	1	+7.05013700E-01	117.132	557.311	43411.605
-0.054000	3.000000	1	+7.04145400E-01	117.132	557.311	43416.845
-0.052000	3.000000	1	+7.03696400E-01	117.132	557.311	43421.665
-0.050000	3.000000	1	+7.02838100E-01	117.132	557.311	43426.665
-0.048000	3.000000	1	+7.02069600E-01	117.188	557.390	43432.205
-0.046000	3.000000	1	+7.01241300E-01	117.188	557.390	43437.285
-0.044000	3.000000	1	+7.00941900E-01	117.188	557.390	43442.815
-0.042000	3.000000	1	+7.01341100E-01	117.188	557.390	43447.575
-0.040000	3.000000	1	+7.00423000E-01	117.184	556.810	43453.115
-0.038000	3.000000	1	+6.99764300E-01	117.184	556.810	43458.785
-0.036000	3.000000	1	+6.99375100E-01	117.184	556.810	43464.515
-0.034000	3.000000	1	+6.99474900E-01	117.184	557.191	43470.065
-0.032000	3.000000	1	+6.97908100E-01	117.281	557.191	43475.626
-0.030000	3.000000	1	+6.96540800E-01	117.281	557.191	43481.236
-0.028000	3.000000	1	+6.97119700E-01	117.281	557.191	43486.786
-0.026000	3.000000	1	+6.96960000E-01	117.281	557.200	43491.766
-0.024000	3.000000	1	+6.96680600E-01	117.291	557.200	43497.386
-0.022000	3.000000	1	+6.95932100E-01	117.291	557.200	43502.256
-0.020000	3.000000	1	+6.95572800E-01	117.291	557.200	43507.986
-0.018000	3.000000	1	+6.95522900E-01	117.291	557.200	43512.996
-0.016000	3.000000	1	+6.95123700E-01	117.291	556.874	43517.866
-0.014000	3.000000	1	+6.94924100E-01	117.233	556.874	43523.396
-0.012000	3.000000	1	+6.94145700E-01	117.233	556.874	43528.956
-0.010000	3.000000	1	+6.94285400E-01	117.233	556.874	43534.576
-0.008000	3.000000	1	+6.93936100E-01	117.233	556.992	43540.116
-0.006000	3.000000	1	+6.93656700E-01	117.249	556.992	43545.646
-0.004000	3.000000	1	+6.93776400E-01	117.249	556.992	43551.276
-0.002000	3.000000	1	+6.93956100E-01	117.249	556.992	43556.926
0.000000	3.000000	1	+6.93906200E-01	117.249	557.594	43561.796
0.002000	3.000000	1	+6.93876200E-01	117.206	557.594	43567.336
0.004000	3.000000	1	+6.94195600E-01	117.206	557.594	43572.406
0.006000	3.000000	1	+6.93976000E-01	117.206	557.594	43577.516
0.008000	3.000000	1	+6.93996000E-01	117.206	556.211	43583.036
0.010000	3.000000	1	+6.93786400E-01	117.154	556.211	43587.956
0.012000	3.000000	1	+6.94594800E-01	117.154	556.211	43593.586
0.014000	3.000000	1	+6.94774400E-01	117.154	556.211	43598.686
0.016000	3.000000	1	+6.95333300E-01	117.154	557.331	43604.206
0.018000	3.000000	1	+6.95093800E-01	117.269	557.331	43609.736
0.020000	3.000000	1	+6.95762400E-01	117.269	557.331	43615.316
0.022000	3.000000	1	+6.96570800E-01	117.269	557.331	43620.806
0.024000	3.000000	1	+6.96780400E-01	117.269	557.331	43625.676
0.026000	3.000000	1	+6.96790300E-01	117.179	558.251	43630.896
0.028000	3.000000	1	+6.97289300E-01	117.179	558.251	43636.396
0.030000	3.000000	1	+6.97958000E-01	117.179	558.251	43641.186
0.032000	3.000000	1	+6.98387100E-01	117.179	558.251	43646.746
0.034000	3.000000	1	+6.98985900E-01	117.179	556.572	43651.946
0.036000	3.000000	1	+6.99205400E-01	117.196	556.572	43657.126
0.038000	3.000000	1	+7.00023800E-01	117.196	556.572	43662.656
0.040000	3.000000	1	+7.00363100E-01	117.196	556.572	43668.176
0.042000	3.000000	1	+7.00133600E-01	117.196	556.808	43673.746
0.044000	3.000000	1	+7.01510800E-01	117.191	556.808	43678.726
0.046000	3.000000	1	+7.02558700E-01	117.191	556.808	43683.566
0.048000	3.000000	1	+7.03117500E-01	117.191	556.808	43688.606
0.050000	3.000000	1	+7.03766200E-01	117.191	556.874	43693.746
0.052000	3.000000	1	+7.04255200E-01	117.251	556.874	43698.706
0.054000	3.000000	1	+7.05063600E-01	117.251	556.874	43704.236
0.056000	3.000000	1	+7.05203300E-01	117.251	556.874	43709.756
0.058000	3.000000	1	+7.05852000E-01	117.251	556.410	43715.426
0.060000	3.000000	1	+7.06620400E-01	117.251	556.410	43720.476
0.062000	3.000000	1	+7.07578500E-01	117.172	556.410	43725.456
0.064000	3.000000	1	+7.08067500E-01	117.172	556.410	43730.456
0.066000	3.000000	1	+7.08207200E-01	117.172	556.410	43735.866
0.068000	3.000000	1	+7.08985600E-01	117.172	556.811	43741.516
0.070000	3.000000	1	+7.09414800E-01	117.142	556.811	43746.726
0.072000	3.000000	1	+7.09814000E-01	117.142	556.811	43751.636
0.074000	3.000000	1	+7.10871800E-01	117.142	556.811	43757.366
0.076000	3.000000	1	+7.11390800E-01	117.142	556.811	43763.006
0.078000	3.000000	1	+7.12009500E-01	117.211	557.421	43768.876
0.080000	3.000000	1	+7.12538500E-01	117.211	557.421	43773.866
0.082000	3.000000	1	+7.13316900E-01	117.211	557.421	43778.936
0.084000	3.000000	1	+7.13566400E-01	117.211	557.421	43783.786
0.086000	3.000000	1	+7.13336800E-01	117.211	556.863	43789.466
0.088000	3.000000	1	+7.13386700E-01	117.186	556.863	43794.316
0.090000	3.000000	1	+7.13885700E-01	117.186	556.863	43799.536
0.092000	3.000000	1	+7.14354800E-01	117.186	556.863	43804.636
0.094000	3.000000	1	+7.13985500E-01	117.186	556.260	43810.156
0.096000	3.000000	1	+7.14634200E-01	117.162	556.260	43815.806
0.098000	3.000000	1	+7.14644200E-01	117.162	556.260	43821.346
0.100000	3.000000	1	+7.13197100E-01	117.162	556.260	43826.296
0.102000	3.000000	1	+7.14145200E-01	117.162	556.491	43831.946
0.104000	3.000000	1	+7.14724000E-01	117.069	556.491	43837.506
0.106000	3.000000	1	+7.14414700E-01	117.069	556.491	43843.136
0.108000	3.000000	1	+7.13506500E-01	117.069	556.491	43848.856
0.110000	3.000000	1	+7.13466600E-01	117.069	556.624	43853.866
0.112000	3.000000	1	+7.13336800E-01	117.161	556.624	43858.776
0.114000	3.000000	1	+7.13237000E-01	117.161	556.624	43863.526
0.116000	3.000000	1	+7.12528500E-01	117.161	556.624	43869.046
0.118000	3.000000	1	+7.13247000E-01	117.161	556.535	43874.036
0.120000	3.000000	1	+7.12538500E-01	117.176	556.535	43879.816
0.122000	3.000000	1	+7.11141300E-01	117.176	556.535	43885.466
0.124000	3.000000	1	+7.11939700E-01	117.176	556.535	43891.076
0.126000	3.000000	1	+7.11889800E-01	117.176	556.960	43896.606
0.128000	3.000000	1	+7.10871800E-01	117.129	556.960	43902.146
0.130000	3.000000	1	+7.10672200E-01	117.129	556.960	43907.796
0.132000	3.000000	1	+7.10662300E-01	117.129	556.960	43913.316
0.134000	3.000000	1	+7.09734100E-01	117.205	557.270	43918.846
0.136000	3.000000	1	+7.09624400E-01	117.205	557.270	43924.386
0.138000	3.000000	1	+7.09215200E-01	117.205	557.270	43930.036
0.140000	3.000000	1	+7.08217200E-01	117.205	557.270	43935.566
0.142000	3.000000	1	+7.08646300E-01	117.205	556.865	43941.126
0.144000	3.000000	1	+7.07768100E-01	117.132	556.865	43946.736
0.146000	3.000000	1	+7.08217200E-01	117.132	556.865	43951.966
0.148000	3.000000	1	+7.07828000E-01	117.132	556.865	43956.916
0.150000	3.000000	1	+7.07658300E-01	117.132	556.865	43961.786
0.152000	3.000000	1	+7.07099500E-01	117.142	556.845	43967.426
0.154000	3.000000	1	+7.06181300E-01	117.142	556.845	43973.086
0.156000	3.000000	1	+7.05762200E-01	117.142	556.845	43978.076
0.158000	3.000000	1	+7.05382900E-01	117.142	556.845	43983.196
0.160000	3.000000	1	+7.05442800E-01	117.240	556.242	43987.956
0.162000	3.000000	1	+7.04584600E-01	117.240	556.242	43993.736
0.164000	3.000000	1	+7.05093500E-01	117.240	556.242	43999.236
0.166000	3.000000	1	+7.04424900E-01	117.240	556.242	44004.746
0.168000	3.000000	1	+7.04614500E-01	117.240	556.442	44009.606
0.170000	3.000000	1	+7.04534700E-01	117.179	556.442	44015.266
0.172000	3.000000	1	+7.04165400E-01	117.179	556.442	44020.146
0.174000	3.000000	1	+7.03127500E-01	117.179	556.442	44025.706
0.176000	3.000000	1	+7.03017700E-01	117.179	556.260	44030.906
0.178000	3.000000	1	+7.01989800E-01	117.108	556.260	44035.886
0.180000	3.000000	1	+7.02159500E-01	117.108	556.260	44041.526
0.182000	3.000000	1	+7.02878000E-01	117.108	556.260	44047.076
0.184000	3.000000	1	+7.02119500E-01	117.108	555.730	44052.046
0.186000	3.000000	1	+7.02319100E-01	117.162	555.730	44057.116
0.188000	3.000000	1	+7.01500800E-01	117.162	555.730	44062.766
0.190000	3.000000	1	+7.01091600E-01	117.162	555.730	44068.306
0.192000	3.000000	1	+7.01490800E-01	117.162	556.170	44073.866
0.194000	3.000000	1	+7.01401000E-01	117.042	556.170	44078.826
0.196000	3.000000	1	+7.00273300E-01	117.042	556.170	44084.236
0.198000	3.000000	1	+7.00692400E-01	117.042	556.170	44089.796
0.200000	3.000000	1	+6.99664500E-01	117.042	556.170	44095.216
0.200000	3.050000	3	+6.98716400E-01	117.042	556.841	44096.756
0.198000	3.050000	1	+6.98117600E-01	117.104	556.841	44102.516
0.196000	3.050000	1	+6.98866100E-01	117.104	556.841	44108.186
0.194000	3.050000	1	+6.98506900E-01	117.104	556.841	44113.336
0.192000	3.050000	1	+6.98546800E-01	117.104	556.841	44118.536
0.190000	3.050000	1	+6.98367100E-01	117.104	557.603	44123.526
0.188000	3.050000	1	+6.99534800E-01	117.098	557.603	44129.056
0.186000	3.050000	1	+6.99824200E-01	117.098	557.603	44134.156
0.184000	3.050000	1	+6.99744400E-01	117.098	557.603	44139.376
0.182000	3.050000	1	+6.99744400E-01	117.098	559.150	44144.816
0.180000	3.050000	1	+6.99614600E-01	117.255	559.150	44149.706
0.178000	3.050000	1	+7.00093600E-01	117.255	559.150	44155.436
0.176000	3.050000	1	+7.00812200E-01	117.255	559.150	44160.266
0.174000	3.050000	1	+7.00033800E-01	117.255	559.007	44165.616
0.172000	3.050000	1	+7.01241300E-01	117.244	559.007	44170.906
0.170000	3.050000	1	+7.01570700E-01	117.244	559.007	44175.796
0.168000	3.050000	1	+6.99904000E-01	117.244	559.007	44181.456
0.166000	3.050000	1	+7.02119500E-01	117.244	557.451	44186.757
0.164000	3.050000	1	+7.02997800E-01	117.168	557.451	44191.957
0.162000	3.050000	1	+7.02748300E-01	117.168	557.451	44197.137
0.160000	3.050000	1	+7.03406900E-01	117.168	557.451	44202.117
0.158000	3.050000	1	+7.03297200E-01	117.168	557.451	44207.237
0.156000	3.050000	1	+7.03446900E-01	117.210	557.478	44212.317
0.154000	3.050000	1	+7.03935900E-01	117.210	557.478	44217.627
0.152000	3.050000	1	+7.04664400E-01	117.210	557.478	44222.877
0.150000	3.050000	1	+7.05013700E-01	117.210	557.478	44227.817
0.148000	3.050000	1	+7.05143400E-01	117.210	557.642	44232.787
0.146000	3.050000	1	+7.04394900E-01	117.293	557.642	44237.777
0.144000	3.050000	1	+7.06410900E-01	117.293	557.642	44242.987
0.142000	3.050000	1	+7.06590500E-01	117.293	557.642	44248.227
0.140000	3.050000	1	+7.06311100E-01	117.293	557.375	44254.287
0.138000	3.050000	1	+7.06770100E-01	117.183	557.375	44259.927
0.136000	3.050000	1	+7.08007600E-01	117.183	557.375	44264.897
0.134000	3.050000	1	+7.07728200E-01	117.183	557.375	44270.227
0.132000	3.050000	1	+7.08007600E-01	117.183	557.032	44275.487
0.130000	3.050000	1	+7.09325000E-01	117.237	557.032	44281.407
0.128000	3.050000	1	+7.09594400E-01	117.237	557.032	44286.557
0.126000	3.050000	1	+7.10023500E-01	117.237	557.032	44291.817
0.124000	3.050000	1	+7.10003600E-01	117.237	557.626	44297.007
0.122000	3.050000	1	+7.10811900E-01	117.237	557.626	44302.557
0.120000	3.050000	1	+7.11320900E-01	117.237	557.626	44308.447
0.118000	3.050000	1	+7.11580400E-01	117.237	557.626	44313.497
0.116000	3.050000	1	+7.11410700E-01	117.237	557.626	44318.737
0.114000	3.050000	1	+7.12259000E-01	117.237	557.030	44323.697
0.112000	3.050000	1	+7.12698100E-01	117.247	557.030	44329.247
0.110000	3.050000	1	+7.12338900E-01	117.247	557.030	44334.127
0.108000	3.050000	1	+7.12857800E-01	117.247	557.030	44339.207
0.106000	3.050000	1	+7.12807900E-01	117.247	557.488	44344.547
0.104000	3.050000	1	+7.13476600E-01	117.120	557.488	44349.537
0.102000	3.050000	1	+7.13795900E-01	117.120	557.488	44355.137
0.100000	3.050000	1	+7.13207100E-01	117.120	557.488	44360.017
0.098000	3.050000	1	+7.13965600E-01	117.120	556.697	44365.447
0.096000	3.050000	1	+7.13776000E-01	117.174	556.697	44370.667
0.094000	3.050000	1	+7.14125200E-01	117.174	556.697	44376.297
0.092000	3.050000	1	+7.13536400E-01	117.174	556.697	44381.837
0.090000	3.050000	1	+7.13456600E-01	117.174	556.934	44387.397
0.088000	3.050000	1	+7.13356800E-01	117.143	556.934	44392.457
0.086000	3.050000	1	+7.13107300E-01	117.143	556.934	44397.707
0.084000	3.050000	1	+7.12997500E-01	117.143	556.934	44403.337
0.082000	3.050000	1	+7.12897700E-01	117.143	557.057	44408.967
0.080000	3.050000	1	+7.12279000E-01	117.244	557.057	44413.857
0.078000	3.050000	1	+7.11959600E-01	117.244	557.057	44419.077
0.076000	3.050000	1	+7.11959600E-01	117.244	557.057	44423.947
0.074000	3.050000	1	+7.10981600E-01	117.244	557.057	44429.457
0.072000	3.050000	1	+7.10153300E-01	117.163	557.511	44434.337
0.070000	3.050000	1	+7.09814000E-01	117.163	557.511	44439.677
0.068000	3.050000	1	+7.09544500E-01	117.163	557.511	44444.987
0.066000	3.050000	1	+7.09015600E-01	117.163	557.511	44450.597
0.064000	3.050000	1	+7.08766100E-01	117.184	557.279	44456.147
0.062000	3.050000	1	+7.08855900E-01	117.184	557.279	44461.677
0.060000	3.050000	1	+7.07578500E-01	117.184	557.279	44466.977
0.058000	3.050000	1	+7.07209200E-01	117.184	557.279	44471.847
0.056000	3.050000	1	+7.06570500E-01	117.187	557.406	44477.527
0.054000	3.050000	1	+7.05422900E-01	117.187	557.406	44482.917
0.052000	3.050000	1	+7.05163400E-01	117.187	557.406	44488.357
0.050000	3.050000	1	+7.04195300E-01	117.187	557.406	44493.557
0.048000	3.050000	1	+7.04005700E-01	117.246	556.999	44498.577
0.046000	3.050000	1	+7.03077600E-01	117.246	556.999	44504.227
0.044000	3.050000	1	+7.02309200E-01	117.246	556.999	44509.837
0.042000	3.050000	1	+7.01550700E-01	117.246	556.999	44514.827
0.040000	3.050000	1	+7.01171500E-01	117.147	556.618	44519.917
0.038000	3.050000	1	+7.00472900E-01	117.147	556.618	44525.657
0.036000	3.050000	1	+7.00393000E-01	117.147	556.618	44531.207
0.034000	3.050000	1	+6.98486900E-01	117.147	556.618	44536.617
0.032000	3.050000	1	+6.97608700E-01	117.200	557.714	44542.237
0.030000	3.050000	1	+6.98337200E-01	117.200	557.714	44547.557
0.028000	3.050000	1	+6.97698500E-01	117.200	557.714	44552.577
0.026000	3.050000	1	+6.97349200E-01	117.200	557.714	44557.667
0.024000	3.050000	1	+6.96920100E-01	117.200	557.479	44563.307
0.022000	3.050000	1	+6.96351200E-01	117.269	557.479	44568.837
0.020000	3.050000	1	+6.95522900E-01	117.269	557.479	44574.367
0.018000	3.050000	1	+6.95483000E-01	117.269	557.479	44579.897
0.016000	3.050000	1	+6.95113700E-01	117.269	557.241	44585.357
0.014000	3.050000	1	+6.94375200E-01	117.145	557.241	44591.107
0.012000	3.050000	1	+6.94285400E-01	117.145	557.241	44596.637
0.010000	3.050000	1	+6.94285400E-01	117.145	557.241	44602.147
0.008000	3.050000	1	+6.93676600E-01	117.145	556.777	44607.687
0.006000	3.050000	1	+6.93866300E-01	117.236	556.777	44613.247
0.004000	3.050000	1	+6.93636700E-01	117.236	556.777	44618.767
0.002000	3.050000	1	+6.93417200E-01	117.236	556.777	44624.287
0.000000	3.050000	1	+6.93566900E-01	117.236	556.777	44629.707
-0.002000	3.050000	1	+6.93357300E-01	117.270	558.326	44635.347
-0.004000	3.050000	1	+6.93546900E-01	117.270	558.326	44641.087
-0.006000	3.050000	1	+6.92978100E-01	117.270	558.326	44646.657
-0.008000	3.050000	1	+6.92578900E-01	117.270	555.998	44651.667
-0.010000	3.050000	1	+6.93576800E-01	117.308	555.998	44657.287
-0.012000	3.050000	1	+6.93976000E-01	117.308	555.998	44662.937
-0.014000	3.050000	1	+6.93796400E-01	117.308	555.998	44668.447
-0.016000	3.050000	1	+6.93956100E-01	117.308	557.762	44673.317
-0.018000	3.050000	1	+6.94475000E-01	117.169	557.762	44678.287
-0.020000	3.050000	1	+6.94574800E-01	117.169	557.762	44683.377
-0.022000	3.050000	1	+6.94674600E-01	117.169	557.762	44689.027
-0.024000	3.050000	1	+6.95423100E-01	117.169	556.809	44694.697
-0.026000	3.050000	1	+6.95672600E-01	117.172	556.809	44699.647
-0.028000	3.050000	1	+6.96131700E-01	117.172	556.809	44705.187
-0.030000	3.050000	1	+6.97029800E-01	117.172	556.809	44710.857
-0.032000	3.050000	1	+6.97149600E-01	117.172	556.809	44715.727
-0.034000	3.050000	1	+6.97219500E-01	117.172	558.169	44721.387
-0.036000	3.050000	1	+6.97578700E-01	117.278	558.169	44726.897
-0.038000	3.050000	1	+6.96740400E-01	117.278	558.169	44731.867
-0.040000	3.050000	1	+6.98077700E-01	117.278	558.169	44737.297
-0.042000	3.050000	1	+6.99305200E-01	117.278	557.431	44743.087
-0.044000	3.050000	1	+6.99993800E-01	117.312	557.431	44748.587
-0.046000	3.050000	1	+7.00742300E-01	117.312	557.431	44754.007
-0.048000	3.050000	1	+7.01041700E-01	117.312	557.431	44759.667
-0.050000	3.050000	1	+7.01071700E-01	117.312	557.354	44765.567
-0.052000	3.050000	1	+7.01939900E-01	117.310	557.354	44771.417
-0.054000	3.050000	1	+7.03297200E-01	117.310	557.354	44776.837
-0.056000	3.050000	1	+7.03536700E-01	117.310	557.354	44782.407
-0.058000	3.050000	1	+7.03766200E-01	117.310	557.478	44787.817
-0.060000	3.050000	1	+7.04794100E-01	117.227	557.478	44792.647
-0.062000	3.050000	1	+7.05422900E-01	117.227	557.478	44798.187
-0.064000	3.050000	1	+7.05642400E-01	117.227	557.478	44802.857
-0.066000	3.050000	1	+7.06730200E-01	117.227	557.117	44807.847
-0.068000	3.050000	1	+7.06680300E-01	117.160	557.117	44813.367
-0.070000	3.050000	1	+7.05682300E-01	117.160	557.117	44819.017
-0.072000	3.050000	1	+7.07548600E-01	117.160	557.117	44824.767
-0.074000	3.050000	1	+7.07828000E-01	117.160	558.216	44829.767
-0.076000	3.050000	1	+7.09285000E-01	117.280	558.216	44835.317
-0.078000	3.050000	1	+7.08556500E-01	117.280	558.216	44840.837
-0.080000	3.050000	1	+7.08975700E-01	117.280	558.216	44845.797
-0.082000	3.050000	1	+7.09334900E-01	117.280	557.179	44850.917
-0.084000	3.050000	1	+7.09624400E-01	117.210	557.179	44855.767
-0.086000	3.050000	1	+7.10382800E-01	117.210	557.179	44861.307
-0.088000	3.050000	1	+7.09993600E-01	117.210	557.179	44866.437
-0.090000	3.050000	1	+7.10083400E-01	117.210	556.726	44871.627
-0.092000	3.050000	1	+7.10293000E-01	117.268	556.726	44876.837
-0.094000	3.050000	1	+7.10293000E-01	117.268	556.726	44881.897
-0.096000	3.050000	1	+7.11001600E-01	117.268	556.726	44887.337
-0.098000	3.050000	1	+7.11031500E-01	117.268	556.726	44892.297
-0.100000	3.050000	1	+7.10831900E-01	117.268	556.990	44897.957
-0.102000	3.050000	1	+7.10452700E-01	117.229	556.990	44903.488
-0.104000	3.050000	1	+7.10881800E-01	117.229	556.990	44908.388
-0.106000	3.050000	1	+7.10442700E-01	117.229	556.990	44913.348
-0.108000	3.050000	1	+7.09554500E-01	117.229	556.481	44918.418
-0.110000	3.050000	1	+7.10183200E-01	117.184	556.481	44924.188
-0.112000	3.050000	1	+7.09524600E-01	117.184	556.481	44929.708
-0.114000	3.050000	1	+7.09384800E-01	117.184	556.481	44934.688
-0.116000	3.050000	1	+7.08875900E-01	117.184	556.046	44940.228
-0.118000	3.050000	1	+7.09285000E-01	117.127	556.046	44945.878
-0.120000	3.050000	1	+7.08327000E-01	117.127	556.046	44951.188
-0.122000	3.050000	1	+7.08297000E-01	117.127	556.046	44956.628
-0.124000	3.050000	1	+7.07997600E-01	117.127	556.358	44961.618
-0.126000	3.050000	1	+7.06889900E-01	117.148	556.358	44967.208
-0.128000	3.050000	1	+7.07438800E-01	117.148	556.358	44972.548
-0.130000	3.050000	1	+7.06630400E-01	117.148	556.358	44978.238
-0.132000	3.050000	1	+7.06760200E-01	117.148	556.358	44983.428
-0.134000	3.050000	1	+7.05951800E-01	117.062	556.277	44988.388
